id_location,id_country,id_state,ds_city,latitude,longitude,division,regional
LOIL01672,US,IL,Champaign,41.195249,-88.793077,Central/Northeast,Midwest Interior
LOTN01673,US,TN,Franklin,35.849405,-85.953979,West,Nashville Metro
LOTN01675,US,TN,Johnson City,35.740354,-86.243049,West,Nashville Metro
LOCA01679,US,CA,Fresno,36.299336,-119.104016,West,Central Valley
LOTN01680,US,TN,Bartlett,36.14891,-85.816001,West,Nashville Metro
LOTN01681,US,TN,Hendersonville,36.214814,-85.701423,West,Nashville Metro
LOTN01682,US,TN,Kingsport,35.844898,-86.27579,West,Nashville Metro
LOWA01688,US,WA,Kirkland,47.446715,-120.221952,West,Pacific Northwest
LOCA01698,US,CA,Bakersfield,35.713456,-119.083744,Central/Northeast,Sacramento Valley
LOGA01700,US,GA,Savannah,32.670243,-82.960292,South/Southeast,Atlanta Metro
LOCA01701,US,CA,Stockton,35.887667,-118.907395,Central/Northeast,Central Valley
LOCA01702,US,CA,Modesto,35.839211,-119.291371,Central/Northeast,Central Valley
LOCA01710,US,CA,Riverside,36.158612,-118.925754,Central/Northeast,SoCal Coast
LOCA01711,US,CA,San Bernardino,36.157382,-119.276637,Central/Northeast,SoCal Coast
LOCA01712,US,CA,Fontana,36.202272,-118.928284,West,Central Valley
LOCA01713,US,CA,Moreno Valley,36.038037,-118.925232,West,Central Valley
LOCA01714,US,CA,Oxnard,36.21866,-118.947838,West,Central Valley
LOCA01715,US,CA,Pomona,36.04857,-118.705593,West,Central Valley
LOTN01716,US,TN,Jackson,36.154038,-86.034624,West,Nashville Metro
LOTN01717,US,TN,Nashville,36.124438,-86.066462,West,Nashville Metro
LOTN01719,US,TN,Memphis,35.837325,-85.941889,West,Memphis
LOLA01720,US,LA,Baton Rouge,30.756909,-91.242516,South/Southeast,Louisiana
LOLA01721,US,LA,Shreveport,30.405143,-91.483394,South/Southeast,Louisiana
LOLA01722,US,LA,Metairie,30.326982,-91.202621,South/Southeast,Louisiana
LOLA01723,US,LA,Lafayette,30.788671,-91.410295,South/Southeast,Louisiana
LOLA01724,US,LA,Lake Charles,30.682648,-91.37094,South/Southeast,Louisiana
LOCA01725,US,CA,Escondido,36.055895,-119.267991,Central/Northeast,SoCal Coast
LONY01726,US,NY,Binghamton,42.972859,-75.895128,Central/Northeast,New Jersey
LOIL01728,US,IL,Bloomington,41.106519,-89.076126,South/Southeast,Chicago Metro
LOTN01729,US,TN,Knoxville,36.265015,-86.199586,West,Tennessee Valley
LOCA01732,US,CA,Hayward,36.000216,-118.88547,Central/Northeast,Greater LA
LOCA01753,US,CA,Sunnyvale,36.118281,-118.910817,Central/Northeast,Central Valley
LOCA01754,US,CA,Pasadena,35.865173,-119.206276,West,Central Valley
LOCA01755,US,CA,Sacramento,36.081564,-118.940419,West,Central Valley
LOCA01756,US,CA,Fresno,35.807614,-118.876917,West,Central Valley
LONY01761,US,NY,Niagara Falls,42.973103,-75.899344,Central/Northeast,New Jersey
LONY01762,US,NY,Buffalo,43.20242,-76.198163,Central/Northeast,New Jersey
LONY01763,US,NY,Rochester,42.711487,-75.832538,Central/Northeast,New Jersey
LONY01764,US,NY,Yonkers,43.065818,-75.880216,Central/Northeast,New Jersey
LONY01776,US,NY,Syracuse,43.202893,-75.818313,Central/Northeast,New Jersey
LONY01777,US,NY,Albany,43.276552,-75.978439,Central/Northeast,New Jersey
LONY01778,US,NY,New Rochelle,42.993097,-76.058868,Central/Northeast,New Jersey
LONY01779,US,NY,White Plains,42.792215,-75.956436,Central/Northeast,New Jersey
LONY01780,US,NY,Troy,42.866208,-75.747215,Central/Northeast,New Jersey
LONY01781,US,NY,Utica,43.049914,-75.944296,Central/Northeast,New Jersey
LONY01782,US,NY,Schenectady,42.912955,-76.268806,Central/Northeast,New Jersey
LONY01783,US,NY,Mount Vernon,42.719046,-76.045999,Central/Northeast,New Jersey
LONY01806,US,NY,Binghamton,42.750739,-75.935892,Central/Northeast,New York Metro
LONY01813,US,NY,Niagara Falls,43.228584,-75.770251,Central/Northeast,New York Metro
LONY01840,US,NY,Buffalo,43.095427,-76.173261,Central/Northeast,Long Island
LONY01851,US,NY,Rochester,43.217798,-75.768344,Central/Northeast,New York Metro
LOMT01867,US,MT,Butte,46.817992,-108.857544,Central/Northeast,Great Plains
LOLA01869,US,LA,Kenner,30.371912,-91.318416,South/Southeast,Louisiana
LOTX01873,US,TX,Fort Worth,30.298343,-97.281984,South/Southeast,Southeast
LOCA01886,US,CA,Bakersfield,36.23842,-118.926422,Central/Northeast,Bay Area
LOCA01887,US,CA,Stockton,36.28403,-119.020994,Central/Northeast,Bay Area
LOCA01888,US,CA,Modesto,36.208433,-119.262564,Central/Northeast,Bay Area
LOCA01889,US,CA,Riverside,35.901167,-119.25979,Central/Northeast,Bay Area
LOCA01890,US,CA,San Bernardino,36.285206,-118.809816,Central/Northeast,Bay Area
LOCA01891,US,CA,Fontana,36.211528,-118.737221,Central/Northeast,Bay Area
LOCA01892,US,CA,Moreno Valley,35.751062,-119.068641,Central/Northeast,Bay Area
LOSC01893,US,SC,Summerville,33.542621,-81.173524,South/Southeast,Gulf Coast
LOCA01894,US,CA,Oxnard,35.837619,-119.018536,West,Central Valley
LOWA01895,US,WA,Bellevue,47.361137,-120.239413,West,Oregon
LOCA01898,US,CA,Pomona,35.800495,-119.211635,Central/Northeast,Central Valley
LOCA01899,US,CA,Escondido,36.283846,-118.844424,Central/Northeast,Bay Area
LOMO01901,US,MO,Blue Springs,38.780657,-92.036156,Central/Northeast,Midwest
LOWA01908,US,WA,Everett,47.367021,-119.821024,West,Oregon
LOWA01909,US,WA,Yakima,47.395752,-120.12037,West,Oregon
LOWA01910,US,WA,Bellingham,47.339504,-120.222193,West,Oregon
LOWA01911,US,WA,Marysville,47.353878,-120.086808,West,Oregon
LOWA01922,US,WA,Redmond,47.604397,-120.262461,West,Oregon
LOMS01926,US,MS,Gulfport,32.326304,-89.314586,South/Southeast,Gulf Coast
LOWA01927,US,WA,Lakewood,47.288153,-120.094413,West,Oregon
LOWA01928,US,WA,Spokane,47.718795,-120.207045,West,Oregon
LOWA01929,US,WA,Tacoma,47.249642,-120.009277,West,Oregon
LOWA01930,US,WA,Vancouver,47.381452,-119.961955,West,Oregon
LOWA01931,US,WA,Bellevue,47.682283,-120.217711,West,Oregon
LOWA01932,US,WA,Kennewick,47.548419,-119.996695,West,Oregon
LOWA01933,US,WA,Renton,47.286447,-119.925601,West,Oregon
LOWA01934,US,WA,Kirkland,47.364184,-120.007299,West,Oregon
LOWA01935,US,WA,Bellevue,47.249363,-120.02425,West,Oregon
LOCA01936,US,CA,Hayward,35.883878,-118.806571,Central/Northeast,Central Valley
LOCA01943,US,CA,Sunnyvale,35.734187,-119.048836,Central/Northeast,Greater LA
LOWA01956,US,WA,Everett,47.475059,-119.864996,West,Oregon
LOWA01957,US,WA,Yakima,47.544573,-119.899673,West,Oregon
LOTN01959,US,TN,Chattanooga,36.16623,-85.782678,West,Tennessee Valley
LOCA01961,US,CA,Pasadena,35.888325,-118.977186,Central/Northeast,Bay Area
LOCA01962,US,CA,Sacramento,36.204065,-118.706329,Central/Northeast,Bay Area
LOCA01963,US,CA,Fresno,36.233712,-119.07712,Central/Northeast,SoCal Coast
LOCA01964,US,CA,Bakersfield,35.8171,-119.006364,Central/Northeast,SoCal Coast
LOCA01965,US,CA,Stockton,36.144985,-119.004459,Central/Northeast,SoCal Coast
LOCA01966,US,CA,Modesto,35.989909,-118.797062,Central/Northeast,SoCal Coast
LOCA01967,US,CA,Riverside,35.916842,-118.784123,Central/Northeast,SoCal Coast
LOCA01968,US,CA,San Bernardino,35.944083,-119.10306,Central/Northeast,SoCal Coast
LOCA01969,US,CA,Fontana,35.972394,-118.842532,Central/Northeast,SoCal Coast
LONC01971,US,NC,Wilmington,35.275601,-79.182148,West,Nashville Metro
LOCA01973,US,CA,Moreno Valley,36.270867,-119.194705,Central/Northeast,Greater LA
LOCA01975,US,CA,Oxnard,36.040636,-118.952411,Central/Northeast,Greater LA
LOCA01976,US,CA,Pomona,35.993775,-118.913153,Central/Northeast,Greater LA
LOCA01977,US,CA,Escondido,35.837896,-118.968403,Central/Northeast,Greater LA
LOCA01991,US,CA,Hayward,35.923304,-118.903,Central/Northeast,Greater LA
LOWA02004,US,WA,Bellingham,47.284734,-119.957474,West,Oregon
LOCA02005,US,CA,Sunnyvale,35.811162,-119.132814,Central/Northeast,Greater LA
LOAL02013,US,AL,Montgomery,32.331226,-86.690297,South/Southeast,Alabama
LONY02016,US,NY,Yonkers,43.195427,-76.128575,Central/Northeast,New York Metro
LONY02017,US,NY,Syracuse,43.256274,-75.718044,Central/Northeast,New York Metro
LONY02018,US,NY,Albany,43.042756,-76.214199,Central/Northeast,New Jersey
LONY02019,US,NY,New Rochelle,42.924729,-75.821361,Central/Northeast,New York Metro
LONY02020,US,NY,White Plains,42.920434,-76.24779,Central/Northeast,New York Metro
LONY02021,US,NY,Troy,43.034071,-75.792927,Central/Northeast,New York Metro
LONY02022,US,NY,Utica,43.177556,-76.194926,Central/Northeast,New York Metro
LONY02023,US,NY,Schenectady,43.103659,-76.167697,Central/Northeast,New York Metro
LONY02024,US,NY,Mount Vernon,42.830925,-75.775557,Central/Northeast,New York Metro
LONY02025,US,NY,Binghamton,42.849801,-76.142052,Central/Northeast,New York Metro
LONY02033,US,NY,Niagara Falls,42.700392,-75.777599,Central/Northeast,New Jersey
LOCA02038,US,CA,Pasadena,36.175557,-118.923603,Central/Northeast,Central Valley
LOCA02039,US,CA,Sacramento,36.150159,-119.208771,Central/Northeast,Central Valley
LOTN02045,US,TN,Clarksville,35.974994,-86.089268,West,Memphis
LOTN02046,US,TN,Murfreesboro,35.756266,-86.008322,West,Memphis
LOWA02054,US,WA,Marysville,47.752444,-120.275965,West,Cascades
LOCA02056,US,CA,Fresno,35.874877,-119.175475,Central/Northeast,Central Valley
LOCA02057,US,CA,Bakersfield,35.842888,-118.754939,Central/Northeast,Sacramento Valley
LOCA02058,US,CA,Stockton,35.980841,-119.02022,Central/Northeast,Sacramento Valley
LOCA02059,US,CA,Modesto,36.156345,-119.207305,Central/Northeast,Sacramento Valley
LOCA02060,US,CA,Riverside,35.992359,-119.042009,Central/Northeast,SoCal Coast
LOCA02061,US,CA,San Bernardino,36.058146,-118.700265,Central/Northeast,SoCal Coast
LOCA02062,US,CA,Fontana,36.161669,-119.061281,Central/Northeast,SoCal Coast
LOCA02063,US,CA,Moreno Valley,36.196532,-119.197575,Central/Northeast,SoCal Coast
LOCA02064,US,CA,Oxnard,35.718278,-119.177331,Central/Northeast,SoCal Coast
LOCA02065,US,CA,Pomona,35.904247,-118.993652,Central/Northeast,SoCal Coast
LOCA02066,US,CA,Escondido,36.069077,-118.753637,Central/Northeast,SoCal Coast
LOCA02067,US,CA,Hayward,36.005912,-118.999235,Central/Northeast,SoCal Coast
LOCA02068,US,CA,Sunnyvale,35.730146,-119.279053,Central/Northeast,SoCal Coast
LOCA02069,US,CA,Pasadena,36.030696,-119.037093,Central/Northeast,SoCal Coast
LOCA02070,US,CA,Sacramento,36.203508,-119.203592,Central/Northeast,SoCal Coast
LOCA02071,US,CA,Fresno,35.714983,-119.030577,Central/Northeast,SoCal Coast
LOCA02072,US,CA,Bakersfield,35.842487,-119.270231,Central/Northeast,SoCal Coast
LOCA02073,US,CA,Stockton,36.134759,-119.233044,Central/Northeast,SoCal Coast
LOCA02074,US,CA,Modesto,36.064992,-119.13137,Central/Northeast,SoCal Coast
LOCA02075,US,CA,Riverside,35.804098,-119.072149,Central/Northeast,SoCal Coast
LOTN02078,US,TN,Franklin,36.180867,-86.064744,West,Nashville Metro
LOTN02079,US,TN,Johnson City,36.150462,-86.224708,West,Nashville Metro
LOTN02082,US,TN,Bartlett,36.163663,-86.15784,West,Nashville Metro
LOGA02090,US,GA,Athens,32.606436,-82.960531,South/Southeast,Atlanta Metro
LOGA02091,US,GA,Sandy Springs,32.757487,-83.067606,South/Southeast,Atlanta Metro
LOGA02092,US,GA,Roswell,32.239699,-83.288507,South/Southeast,Atlanta Metro
LOWA02093,US,WA,Redmond,47.696115,-119.985159,West,Oregon
LOWA02094,US,WA,Lakewood,47.665146,-120.159345,West,Cascades
LOWA02095,US,WA,Spokane,47.40705,-120.281938,West,Cascades
LOWA02096,US,WA,Tacoma,47.776895,-119.899279,West,Cascades
LOWA02097,US,WA,Vancouver,47.759923,-120.140702,West,Cascades
LOWA02098,US,WA,Bellevue,47.566878,-119.8929,West,Cascades
LOWA02099,US,WA,Kennewick,47.39053,-119.791134,West,Cascades
LOWA02100,US,WA,Renton,47.768297,-119.769087,West,Cascades
LOWA02101,US,WA,Kirkland,47.64344,-120.133521,West,Cascades
LOWA02102,US,WA,Bellevue,47.36897,-119.721984,West,Cascades
LOWA02103,US,WA,Everett,47.206171,-119.87037,West,Cascades
LOWA02104,US,WA,Yakima,47.623748,-119.926386,West,Cascades
LOWA02105,US,WA,Bellingham,47.794065,-120.112872,West,Cascades
LOCA02107,US,CA,San Bernardino,35.903983,-119.252636,Central/Northeast,Sacramento Valley
LOCA02185,US,CA,Fontana,35.965679,-119.143371,Central/Northeast,Greater LA
LOCA02186,US,CA,Moreno Valley,35.906032,-118.799257,Central/Northeast,Greater LA
LOCA02187,US,CA,Oxnard,36.261291,-119.18856,Central/Northeast,Greater LA
LOCA02197,US,CA,Pomona,35.923505,-118.742822,Central/Northeast,Central Valley
LOWA02198,US,WA,Marysville,47.237085,-120.244584,West,Cascades
LONY02202,US,NY,Buffalo,42.797675,-75.942872,Central/Northeast,New Jersey
LONY02203,US,NY,Rochester,42.790283,-75.719154,Central/Northeast,New Jersey
LONY02204,US,NY,Yonkers,42.968029,-75.999089,Central/Northeast,New Jersey
LOTN02205,US,TN,Hendersonville,35.847995,-86.017424,West,Tennessee Valley
LOTN02207,US,TN,Kingsport,36.097148,-85.849294,West,Tennessee Valley
LOVA02214,US,VA,Chesapeake,37.652321,-78.953265,South/Southeast,Virginia Coast
LOVA02215,US,VA,Richmond,37.742616,-78.809555,South/Southeast,Virginia Coast
LOCA02222,US,CA,Escondido,36.154229,-119.266637,Central/Northeast,Central Valley
LOCA02223,US,CA,Hayward,35.704127,-119.172532,Central/Northeast,Central Valley
LOCA02224,US,CA,Sunnyvale,36.098114,-119.053282,Central/Northeast,Central Valley
LOCA02225,US,CA,Pasadena,35.941444,-118.769248,Central/Northeast,Central Valley
LOCA02226,US,CA,Sacramento,36.237338,-118.754495,Central/Northeast,Central Valley
LOCA02227,US,CA,Fresno,35.888327,-118.885367,Central/Northeast,Central Valley
LOCA02228,US,CA,Bakersfield,35.86298,-119.185634,Central/Northeast,Central Valley
LOTN02260,US,TN,Jackson,35.810779,-86.094735,West,Tennessee Valley
LOCA02265,US,CA,Stockton,35.957975,-118.80143,Central/Northeast,Sacramento Valley
LOCA02266,US,CA,Modesto,35.771935,-118.859044,Central/Northeast,Sacramento Valley
LOCA02267,US,CA,Riverside,36.018873,-119.127233,Central/Northeast,Sacramento Valley
LOCA02268,US,CA,San Bernardino,35.995692,-119.120035,Central/Northeast,Sacramento Valley
LOCA02274,US,CA,Fontana,36.057649,-119.039694,Central/Northeast,Sacramento Valley
LOCA02290,US,CA,Moreno Valley,35.798643,-119.23005,Central/Northeast,Sacramento Valley
LOCA02291,US,CA,Oxnard,36.028017,-118.758552,Central/Northeast,Central Valley
LOCA02297,US,CA,Pomona,35.906375,-118.8602,Central/Northeast,Greater LA
LOCA02302,US,CA,Escondido,36.095197,-118.741067,Central/Northeast,Greater LA
LOCA02303,US,CA,Hayward,36.192589,-118.960037,Central/Northeast,Greater LA
LOCA02304,US,CA,Sunnyvale,36.094218,-118.760968,West,Central Valley
LOCA02305,US,CA,Pasadena,35.939711,-119.103923,Central/Northeast,Greater LA
LOCA02306,US,CA,Sacramento,35.706487,-118.804069,Central/Northeast,Greater LA
LOCA02307,US,CA,Fresno,36.180588,-119.237327,Central/Northeast,Greater LA
LOCA02308,US,CA,Bakersfield,36.046114,-119.021611,Central/Northeast,Greater LA
LOCA02309,US,CA,Stockton,35.771225,-118.711659,Central/Northeast,Greater LA
LOWA02311,US,WA,Redmond,47.328818,-120.259659,West,Oregon
LOWA02312,US,WA,Lakewood,47.556908,-119.85668,West,Oregon
LOCA02315,US,CA,Modesto,35.719466,-118.904769,Central/Northeast,Central Valley
LOCA02316,US,CA,Riverside,36.019375,-119.238041,Central/Northeast,Central Valley
LOCA02317,US,CA,San Bernardino,35.803514,-118.959215,Central/Northeast,Central Valley
LOCA02321,US,CA,Fontana,35.877815,-118.737011,Central/Northeast,SoCal Coast
LOCA02322,US,CA,Moreno Valley,36.191244,-118.70986,Central/Northeast,SoCal Coast
LOCA02323,US,CA,Oxnard,35.855803,-118.718166,Central/Northeast,SoCal Coast
LOCA02324,US,CA,Pomona,35.95874,-119.091489,Central/Northeast,SoCal Coast
LOCA02325,US,CA,Escondido,35.73021,-119.268341,Central/Northeast,SoCal Coast
LOCA02326,US,CA,Hayward,36.115207,-119.025243,Central/Northeast,SoCal Coast
LOCA02327,US,CA,Sunnyvale,35.835913,-118.931618,Central/Northeast,SoCal Coast
LOCA02328,US,CA,Pasadena,35.851715,-118.953421,Central/Northeast,SoCal Coast
LOCA02329,US,CA,Sacramento,35.915525,-118.805869,Central/Northeast,SoCal Coast
LOCA02330,US,CA,Fresno,36.192418,-119.01359,Central/Northeast,SoCal Coast
LOCA02331,US,CA,Bakersfield,35.910491,-119.082464,Central/Northeast,SoCal Coast
LOCA02332,US,CA,Stockton,36.183429,-119.103092,Central/Northeast,SoCal Coast
LOCA02333,US,CA,Modesto,35.825436,-119.249187,Central/Northeast,SoCal Coast
LOCA02334,US,CA,Riverside,35.980016,-119.010721,Central/Northeast,SoCal Coast
LOCA02335,US,CA,San Bernardino,36.204545,-119.167257,Central/Northeast,SoCal Coast
LOTN02338,US,TN,Nashville,35.928595,-85.814957,West,Tennessee Valley
LOWA02342,US,WA,Spokane,47.694174,-120.069233,West,Oregon
LOCA02343,US,CA,Fontana,35.975474,-119.118028,Central/Northeast,Sacramento Valley
LOCA02344,US,CA,Moreno Valley,36.259533,-119.228814,Central/Northeast,Sacramento Valley
LOTN02345,US,TN,Memphis,36.26025,-85.88968,West,Memphis
LOTN02346,US,TN,Knoxville,36.018943,-86.280405,West,Memphis
LOTN02347,US,TN,Chattanooga,35.985358,-86.055351,West,Memphis
LOWA02348,US,WA,Tacoma,47.296731,-119.906154,West,Pacific Northwest
LOIL02349,US,IL,Decatur,41.282691,-88.962687,Central/Northeast,Missouri Valley
LOWA02355,US,WA,Vancouver,47.628852,-120.25893,West,Oregon
LOKS02356,US,KS,Shawnee,38.4506,-98.230185,Central/Northeast,Great Plains
LOKS02357,US,KS,Lenexa,38.567678,-97.736911,Central/Northeast,Great Plains
LOIL02358,US,IL,Aurora,41.097067,-89.253918,Central/Northeast,Missouri Valley
LONY02359,US,NY,Syracuse,42.9128,-75.969602,Central/Northeast,New Jersey
LONC02361,US,NC,High Point,35.441925,-78.799814,West,Western NC
LONC02362,US,NC,Concord,35.688803,-78.932901,West,Western NC
LONC02363,US,NC,Gastonia,35.424075,-79.146798,West,Western NC
LOCA02367,US,CA,Oxnard,35.763525,-119.087061,West,Sacramento Valley
LOIL02368,US,IL,Evanston,40.947904,-88.894506,Central/Northeast,Midwest Interior
LOIL02369,US,IL,Schaumburg,41.094896,-89.257935,Central/Northeast,Kansas City
LOIL02370,US,IL,Bolingbrook,40.937156,-89.190933,Central/Northeast,Kansas City
LOIL02371,US,IL,Springfield,40.794088,-88.803619,Central/Northeast,Kansas City
LOIL02372,US,IL,Rockford,40.725149,-89.04849,Central/Northeast,Kansas City
LOIL02373,US,IL,Joliet,40.800922,-88.772402,Central/Northeast,Kansas City
LOIL02374,US,IL,Naperville,41.034224,-89.161172,Central/Northeast,Kansas City
LOIL02375,US,IL,Peoria,41.001456,-88.861108,Central/Northeast,Kansas City
LOTN02386,US,TN,Clarksville,36.274871,-86.167732,West,Nashville Metro
LOWA02387,US,WA,Bellevue,47.731709,-119.739418,West,Cascades
LOWA02388,US,WA,Kennewick,47.749852,-119.918751,West,Cascades
LOWA02389,US,WA,Renton,47.577892,-120.058074,West,Cascades
LOWA02400,US,WA,Kirkland,47.651439,-119.981224,West,Oregon
LOWA02403,US,WA,Bellevue,47.606463,-120.042925,West,Cascades
LOIL02404,US,IL,Elgin,41.138898,-88.805317,Central/Northeast,Chicago Metro
LOIL02405,US,IL,Waukegan,40.787862,-88.800242,Central/Northeast,Chicago Metro
LONC02407,US,NC,Asheville,35.524178,-78.7932,West,Western NC
LOVA02409,US,VA,Newport News,37.458781,-79.072576,South/Southeast,Virginia Coast
LOVA02419,US,VA,Alexandria,37.749036,-79.149298,South/Southeast,Virginia Coast
LOVA02422,US,VA,Hampton,37.706527,-79.009588,South/Southeast,Virginia Coast
LOVA02423,US,VA,Roanoke,37.508457,-79.114919,South/Southeast,Virginia Coast
LOLA02427,US,LA,Bossier City,30.543825,-91.604873,South/Southeast,Louisiana
LOCA02428,US,CA,Pomona,35.723562,-119.136801,Central/Northeast,Sacramento Valley
LONC02429,US,NC,Greenville,35.203827,-78.712987,West,Western NC
LONC02430,US,NC,Charlotte,35.779448,-79.062907,West,Western NC
